$GPGLL,5158.7076,N,00421.8457,E,050013.000,A,A*58
$GPGLL,5158.7088,N,00421.8524,E,050014.000,A,A*5B
$GPGLL,5158.7100,N,00421.8592,E,050015.000,A,A*56
$GPGLL,5158.7114,N,00421.8659,E,050016.000,A,A*54
$GPGLL,5158.7128,N,00421.8726,E,050017.000,A,A*53
$GPGLL,5158.7141,N,00421.8791,E,050018.000,A,A*5F
$GPGLL,5158.7152,N,00421.8857,E,050019.000,A,A*59
$GPGLL,5158.7158,N,00421.8928,E,050020.000,A,A*50
$GPGLL,5158.7165,N,00421.8995,E,050021.000,A,A*59
$GPGLL,5158.7163,N,00421.9057,E,050022.000,A,A*5A
$GPGLL,5158.7154,N,00421.9117,E,050023.000,A,A*5A
$GPGLL,5158.7141,N,00421.9181,E,050024.000,A,A*56
$GPGLL,5158.7122,N,00421.9241,E,050025.000,A,A*5D
$GPGLL,5158.7103,N,00421.9306,E,050026.000,A,A*5F
$GPGLL,5158.7082,N,00421.9371,E,050027.000,A,A*56
$GPGLL,5158.7060,N,00421.9435,E,050028.000,A,A*52
$GPGLL,5158.7030,N,00421.9485,E,050029.000,A,A*5D
$GPGLL,5158.6989,N,00421.9523,E,050030.000,A,A*52
$GPGLL,5158.6948,N,00421.9537,E,050031.000,A,A*5B
$GPGLL,5158.6904,N,00421.9545,E,050032.000,A,A*55
$GPGLL,5158.6862,N,00421.9560,E,050033.000,A,A*52
$GPGLL,5158.6818,N,00421.9573,E,050034.000,A,A*5A
$GPGLL,5158.6775,N,00421.9593,E,050035.000,A,A*51
$GPGLL,5158.6732,N,00421.9610,E,050036.000,A,A*59
$GPGLL,5158.6689,N,00421.9628,E,050037.000,A,A*52
$GPGLL,5158.6645,N,00421.9646,E,050038.000,A,A*55
$GPGLL,5158.6602,N,00421.9663,E,050039.000,A,A*50
$GPGLL,5158.6558,N,00421.9683,E,050040.000,A,A*5C
$GPGLL,5158.6514,N,00421.9699,E,050041.000,A,A*5E
$GPGLL,5158.6470,N,00421.9718,E,050042.000,A,A*56
$GPGLL,5158.6427,N,00421.9735,E,050043.000,A,A*5A
$GPGLL,5158.6385,N,00421.9753,E,050044.000,A,A*52
$GPGLL,5158.6344,N,00421.9772,E,050045.000,A,A*5D
$GPGLL,5158.6303,N,00421.9790,E,050046.000,A,A*51
$GPGLL,5158.6261,N,00421.9808,E,050047.000,A,A*5B
$GPGLL,5158.6219,N,00421.9827,E,050048.000,A,A*56
$GPGLL,5158.6179,N,00421.9850,E,050049.000,A,A*52
$GPGLL,5158.6140,N,00421.9878,E,050050.000,A,A*5A
$GPGLL,5158.6104,N,00421.9913,E,050051.000,A,A*57
$GPGLL,5158.6067,N,00421.9957,E,050052.000,A,A*50
$GPGLL,5158.6031,N,00421.9999,E,050053.000,A,A*50
$GPGLL,5158.5994,N,00422.0048,E,050054.000,A,A*5D
